Time	Node	Type	Packets	
202	router0	CacheHits	47
202	router0	CacheMisses	75
203	router0	CacheHits	48
203	router0	CacheMisses	72
204	router0	CacheHits	47
204	router0	CacheMisses	72
205	router0	CacheHits	47
205	router0	CacheMisses	72
206	router0	CacheHits	36
206	router0	CacheMisses	75
207	router0	CacheHits	0
207	router0	CacheMisses	72
208	router0	CacheHits	0
208	router0	CacheMisses	72
209	router0	CacheHits	0
209	router0	CacheMisses	72
210	router0	CacheHits	0
210	router0	CacheMisses	75
211	router0	CacheHits	0
211	router0	CacheMisses	72
212	router0	CacheHits	0
212	router0	CacheMisses	72
213	router0	CacheHits	0
213	router0	CacheMisses	72
214	router0	CacheHits	0
214	router0	CacheMisses	73
215	router0	CacheHits	0
215	router0	CacheMisses	74
216	router0	CacheHits	0
216	router0	CacheMisses	72
217	router0	CacheHits	0
217	router0	CacheMisses	72
218	router0	CacheHits	0
218	router0	CacheMisses	73
219	router0	CacheHits	0
219	router0	CacheMisses	74
220	router0	CacheHits	0
220	router0	CacheMisses	72
221	router0	CacheHits	0
221	router0	CacheMisses	72
222	router0	CacheHits	0
222	router0	CacheMisses	73
223	router0	CacheHits	0
223	router0	CacheMisses	74
224	router0	CacheHits	0
224	router0	CacheMisses	72
225	router0	CacheHits	0
225	router0	CacheMisses	72
226	router0	CacheHits	0
226	router0	CacheMisses	72
227	router0	CacheHits	0
227	router0	CacheMisses	75
228	router0	CacheHits	0
228	router0	CacheMisses	72
229	router0	CacheHits	0
229	router0	CacheMisses	72
230	router0	CacheHits	0
230	router0	CacheMisses	72
231	router0	CacheHits	0
231	router0	CacheMisses	75
232	router0	CacheHits	0
232	router0	CacheMisses	72
233	router0	CacheHits	0
233	router0	CacheMisses	72
234	router0	CacheHits	0
234	router0	CacheMisses	72
235	router0	CacheHits	0
235	router0	CacheMisses	75
236	router0	CacheHits	0
236	router0	CacheMisses	72
237	router0	CacheHits	0
237	router0	CacheMisses	72
238	router0	CacheHits	0
238	router0	CacheMisses	72
239	router0	CacheHits	0
239	router0	CacheMisses	75
240	router0	CacheHits	0
240	router0	CacheMisses	72
241	router0	CacheHits	0
241	router0	CacheMisses	72
242	router0	CacheHits	0
242	router0	CacheMisses	72
243	router0	CacheHits	0
243	router0	CacheMisses	75
244	router0	CacheHits	0
244	router0	CacheMisses	72
245	router0	CacheHits	0
245	router0	CacheMisses	72
246	router0	CacheHits	0
246	router0	CacheMisses	72
247	router0	CacheHits	0
247	router0	CacheMisses	75
248	router0	CacheHits	0
248	router0	CacheMisses	72
249	router0	CacheHits	0
249	router0	CacheMisses	72
250	router0	CacheHits	0
250	router0	CacheMisses	72
251	router0	CacheHits	0
251	router0	CacheMisses	75
252	router0	CacheHits	0
252	router0	CacheMisses	72
253	router0	CacheHits	0
253	router0	CacheMisses	72
254	router0	CacheHits	0
254	router0	CacheMisses	72
255	router0	CacheHits	0
255	router0	CacheMisses	75
256	router0	CacheHits	0
256	router0	CacheMisses	72
257	router0	CacheHits	0
257	router0	CacheMisses	72
258	router0	CacheHits	0
258	router0	CacheMisses	72
259	router0	CacheHits	0
259	router0	CacheMisses	75
260	router0	CacheHits	0
260	router0	CacheMisses	72
261	router0	CacheHits	0
261	router0	CacheMisses	72
262	router0	CacheHits	0
262	router0	CacheMisses	72
263	router0	CacheHits	0
263	router0	CacheMisses	74
264	router0	CacheHits	0
264	router0	CacheMisses	73
265	router0	CacheHits	0
265	router0	CacheMisses	72
266	router0	CacheHits	0
266	router0	CacheMisses	72
267	router0	CacheHits	0
267	router0	CacheMisses	73
268	router0	CacheHits	0
268	router0	CacheMisses	74
269	router0	CacheHits	0
269	router0	CacheMisses	72
270	router0	CacheHits	0
270	router0	CacheMisses	72
271	router0	CacheHits	0
271	router0	CacheMisses	73
272	router0	CacheHits	0
272	router0	CacheMisses	74
273	router0	CacheHits	0
273	router0	CacheMisses	72
274	router0	CacheHits	0
274	router0	CacheMisses	72
275	router0	CacheHits	0
275	router0	CacheMisses	72
276	router0	CacheHits	0
276	router0	CacheMisses	75
277	router0	CacheHits	0
277	router0	CacheMisses	72
278	router0	CacheHits	0
278	router0	CacheMisses	72
279	router0	CacheHits	0
279	router0	CacheMisses	72
280	router0	CacheHits	0
280	router0	CacheMisses	75
281	router0	CacheHits	0
281	router0	CacheMisses	72
282	router0	CacheHits	0
282	router0	CacheMisses	72
283	router0	CacheHits	0
283	router0	CacheMisses	72
284	router0	CacheHits	0
284	router0	CacheMisses	75
285	router0	CacheHits	0
285	router0	CacheMisses	72
286	router0	CacheHits	0
286	router0	CacheMisses	72
287	router0	CacheHits	0
287	router0	CacheMisses	72
288	router0	CacheHits	0
288	router0	CacheMisses	75
289	router0	CacheHits	0
289	router0	CacheMisses	72
290	router0	CacheHits	0
290	router0	CacheMisses	72
291	router0	CacheHits	0
291	router0	CacheMisses	72
292	router0	CacheHits	0
292	router0	CacheMisses	75
293	router0	CacheHits	0
293	router0	CacheMisses	72
294	router0	CacheHits	0
294	router0	CacheMisses	72
295	router0	CacheHits	0
295	router0	CacheMisses	72
296	router0	CacheHits	0
296	router0	CacheMisses	75
297	router0	CacheHits	0
297	router0	CacheMisses	72
298	router0	CacheHits	0
298	router0	CacheMisses	72
299	router0	CacheHits	0
299	router0	CacheMisses	72
300	router0	CacheHits	0
300	router0	CacheMisses	75
301	router0	CacheHits	0
301	router0	CacheMisses	72
302	router0	CacheHits	0
302	router0	CacheMisses	72
303	router0	CacheHits	0
303	router0	CacheMisses	72
304	router0	CacheHits	0
304	router0	CacheMisses	75
305	router0	CacheHits	0
305	router0	CacheMisses	72
306	router0	CacheHits	0
306	router0	CacheMisses	72
307	router0	CacheHits	0
307	router0	CacheMisses	72
308	router0	CacheHits	0
308	router0	CacheMisses	75
309	router0	CacheHits	0
309	router0	CacheMisses	72
310	router0	CacheHits	0
310	router0	CacheMisses	72
311	router0	CacheHits	0
311	router0	CacheMisses	72
312	router0	CacheHits	0
312	router0	CacheMisses	75
313	router0	CacheHits	0
313	router0	CacheMisses	72
314	router0	CacheHits	0
314	router0	CacheMisses	72
315	router0	CacheHits	0
315	router0	CacheMisses	72
316	router0	CacheHits	0
316	router0	CacheMisses	73
317	router0	CacheHits	0
317	router0	CacheMisses	74
318	router0	CacheHits	0
318	router0	CacheMisses	72
319	router0	CacheHits	0
319	router0	CacheMisses	72
320	router0	CacheHits	0
320	router0	CacheMisses	73
321	router0	CacheHits	0
321	router0	CacheMisses	74
322	router0	CacheHits	0
322	router0	CacheMisses	72
323	router0	CacheHits	0
323	router0	CacheMisses	72
324	router0	CacheHits	0
324	router0	CacheMisses	72
325	router0	CacheHits	0
325	router0	CacheMisses	75
326	router0	CacheHits	0
326	router0	CacheMisses	72
327	router0	CacheHits	0
327	router0	CacheMisses	72
328	router0	CacheHits	0
328	router0	CacheMisses	72
329	router0	CacheHits	0
329	router0	CacheMisses	75
330	router0	CacheHits	0
330	router0	CacheMisses	72
331	router0	CacheHits	0
331	router0	CacheMisses	72
332	router0	CacheHits	0
332	router0	CacheMisses	72
333	router0	CacheHits	0
333	router0	CacheMisses	75
334	router0	CacheHits	0
334	router0	CacheMisses	72
335	router0	CacheHits	0
335	router0	CacheMisses	72
336	router0	CacheHits	0
336	router0	CacheMisses	72
337	router0	CacheHits	0
337	router0	CacheMisses	75
338	router0	CacheHits	0
338	router0	CacheMisses	72
339	router0	CacheHits	0
339	router0	CacheMisses	72
340	router0	CacheHits	0
340	router0	CacheMisses	72
341	router0	CacheHits	0
341	router0	CacheMisses	75
342	router0	CacheHits	0
342	router0	CacheMisses	72
343	router0	CacheHits	0
343	router0	CacheMisses	72
344	router0	CacheHits	0
344	router0	CacheMisses	72
345	router0	CacheHits	0
345	router0	CacheMisses	75
346	router0	CacheHits	0
346	router0	CacheMisses	72
347	router0	CacheHits	0
347	router0	CacheMisses	72
348	router0	CacheHits	0
348	router0	CacheMisses	72
349	router0	CacheHits	0
349	router0	CacheMisses	75
350	router0	CacheHits	0
350	router0	CacheMisses	72
351	router0	CacheHits	0
351	router0	CacheMisses	72
352	router0	CacheHits	0
352	router0	CacheMisses	72
353	router0	CacheHits	0
353	router0	CacheMisses	75
354	router0	CacheHits	0
354	router0	CacheMisses	72
355	router0	CacheHits	0
355	router0	CacheMisses	72
356	router0	CacheHits	0
356	router0	CacheMisses	72
357	router0	CacheHits	0
357	router0	CacheMisses	75
358	router0	CacheHits	0
358	router0	CacheMisses	72
359	router0	CacheHits	0
359	router0	CacheMisses	72
360	router0	CacheHits	0
360	router0	CacheMisses	72
361	router0	CacheHits	0
361	router0	CacheMisses	75
362	router0	CacheHits	0
362	router0	CacheMisses	72
363	router0	CacheHits	0
363	router0	CacheMisses	72
364	router0	CacheHits	0
364	router0	CacheMisses	72
365	router0	CacheHits	0
365	router0	CacheMisses	73
366	router0	CacheHits	0
366	router0	CacheMisses	74
367	router0	CacheHits	0
367	router0	CacheMisses	72
368	router0	CacheHits	0
368	router0	CacheMisses	72
369	router0	CacheHits	0
369	router0	CacheMisses	73
370	router0	CacheHits	0
370	router0	CacheMisses	74
371	router0	CacheHits	0
371	router0	CacheMisses	72
372	router0	CacheHits	0
372	router0	CacheMisses	72
373	router0	CacheHits	0
373	router0	CacheMisses	73
374	router0	CacheHits	0
374	router0	CacheMisses	74
375	router0	CacheHits	0
375	router0	CacheMisses	72
376	router0	CacheHits	0
376	router0	CacheMisses	72
377	router0	CacheHits	0
377	router0	CacheMisses	72
378	router0	CacheHits	0
378	router0	CacheMisses	75
379	router0	CacheHits	0
379	router0	CacheMisses	72
380	router0	CacheHits	0
380	router0	CacheMisses	72
381	router0	CacheHits	0
381	router0	CacheMisses	72
382	router0	CacheHits	0
382	router0	CacheMisses	75
383	router0	CacheHits	0
383	router0	CacheMisses	72
384	router0	CacheHits	0
384	router0	CacheMisses	72
385	router0	CacheHits	0
385	router0	CacheMisses	72
386	router0	CacheHits	0
386	router0	CacheMisses	75
387	router0	CacheHits	0
387	router0	CacheMisses	72
388	router0	CacheHits	0
388	router0	CacheMisses	72
389	router0	CacheHits	0
389	router0	CacheMisses	72
390	router0	CacheHits	0
390	router0	CacheMisses	75
391	router0	CacheHits	0
391	router0	CacheMisses	72
392	router0	CacheHits	0
392	router0	CacheMisses	72
393	router0	CacheHits	0
393	router0	CacheMisses	72
394	router0	CacheHits	0
394	router0	CacheMisses	75
395	router0	CacheHits	0
395	router0	CacheMisses	72
396	router0	CacheHits	0
396	router0	CacheMisses	72
397	router0	CacheHits	0
397	router0	CacheMisses	72
398	router0	CacheHits	0
398	router0	CacheMisses	75
399	router0	CacheHits	0
399	router0	CacheMisses	72
400	router0	CacheHits	0
400	router0	CacheMisses	72
401	router0	CacheHits	0
401	router0	CacheMisses	72
402	router0	CacheHits	0
402	router0	CacheMisses	75
403	router0	CacheHits	0
403	router0	CacheMisses	72
404	router0	CacheHits	0
404	router0	CacheMisses	72
405	router0	CacheHits	0
405	router0	CacheMisses	72
406	router0	CacheHits	0
406	router0	CacheMisses	75
407	router0	CacheHits	0
407	router0	CacheMisses	72
408	router0	CacheHits	0
408	router0	CacheMisses	72
409	router0	CacheHits	0
409	router0	CacheMisses	72
410	router0	CacheHits	0
410	router0	CacheMisses	75
411	router0	CacheHits	0
411	router0	CacheMisses	72
412	router0	CacheHits	0
412	router0	CacheMisses	72
413	router0	CacheHits	23
413	router0	CacheMisses	60
414	router0	CacheHits	48
414	router0	CacheMisses	50
415	router0	CacheHits	47
415	router0	CacheMisses	48
416	router0	CacheHits	47
416	router0	CacheMisses	48
417	router0	CacheHits	48
417	router0	CacheMisses	48
418	router0	CacheHits	47
418	router0	CacheMisses	49
419	router0	CacheHits	47
419	router0	CacheMisses	49
420	router0	CacheHits	48
420	router0	CacheMisses	48
421	router0	CacheHits	47
421	router0	CacheMisses	48
422	router0	CacheHits	47
422	router0	CacheMisses	49
423	router0	CacheHits	48
423	router0	CacheMisses	49
424	router0	CacheHits	47
424	router0	CacheMisses	48
425	router0	CacheHits	47
425	router0	CacheMisses	48
426	router0	CacheHits	48
426	router0	CacheMisses	48
427	router0	CacheHits	47
427	router0	CacheMisses	50
428	router0	CacheHits	47
428	router0	CacheMisses	48
429	router0	CacheHits	48
429	router0	CacheMisses	48
430	router0	CacheHits	47
430	router0	CacheMisses	48
431	router0	CacheHits	47
431	router0	CacheMisses	50
432	router0	CacheHits	48
432	router0	CacheMisses	48
433	router0	CacheHits	47
433	router0	CacheMisses	48
434	router0	CacheHits	47
434	router0	CacheMisses	48
435	router0	CacheHits	48
435	router0	CacheMisses	50
436	router0	CacheHits	47
436	router0	CacheMisses	48
437	router0	CacheHits	47
437	router0	CacheMisses	48
438	router0	CacheHits	48
438	router0	CacheMisses	48
439	router0	CacheHits	47
439	router0	CacheMisses	50
440	router0	CacheHits	47
440	router0	CacheMisses	48
441	router0	CacheHits	48
441	router0	CacheMisses	48
442	router0	CacheHits	47
442	router0	CacheMisses	48
443	router0	CacheHits	47
443	router0	CacheMisses	50
444	router0	CacheHits	47
444	router0	CacheMisses	48
445	router0	CacheHits	48
445	router0	CacheMisses	48
446	router0	CacheHits	47
446	router0	CacheMisses	48
447	router0	CacheHits	47
447	router0	CacheMisses	50
448	router0	CacheHits	48
448	router0	CacheMisses	48
449	router0	CacheHits	47
449	router0	CacheMisses	48
450	router0	CacheHits	47
450	router0	CacheMisses	48
451	router0	CacheHits	48
451	router0	CacheMisses	50
452	router0	CacheHits	47
452	router0	CacheMisses	48
453	router0	CacheHits	47
453	router0	CacheMisses	48
454	router0	CacheHits	48
454	router0	CacheMisses	48
455	router0	CacheHits	47
455	router0	CacheMisses	50
456	router0	CacheHits	47
456	router0	CacheMisses	48
457	router0	CacheHits	48
457	router0	CacheMisses	48
458	router0	CacheHits	47
458	router0	CacheMisses	48
459	router0	CacheHits	47
459	router0	CacheMisses	63
460	router0	CacheHits	48
460	router0	CacheMisses	74
461	router0	CacheHits	47
461	router0	CacheMisses	72
462	router0	CacheHits	47
462	router0	CacheMisses	72
463	router0	CacheHits	48
463	router0	CacheMisses	73
464	router0	CacheHits	47
464	router0	CacheMisses	74
465	router0	CacheHits	47
465	router0	CacheMisses	72
466	router0	CacheHits	48
466	router0	CacheMisses	72
467	router0	CacheHits	47
467	router0	CacheMisses	73
468	router0	CacheHits	47
468	router0	CacheMisses	74
469	router0	CacheHits	47
469	router0	CacheMisses	72
470	router0	CacheHits	48
470	router0	CacheMisses	72
471	router0	CacheHits	47
471	router0	CacheMisses	73
472	router0	CacheHits	47
472	router0	CacheMisses	74
473	router0	CacheHits	48
473	router0	CacheMisses	72
474	router0	CacheHits	47
474	router0	CacheMisses	72
475	router0	CacheHits	47
475	router0	CacheMisses	72
476	router0	CacheHits	48
476	router0	CacheMisses	75
477	router0	CacheHits	47
477	router0	CacheMisses	72
478	router0	CacheHits	47
478	router0	CacheMisses	72
479	router0	CacheHits	48
479	router0	CacheMisses	72
480	router0	CacheHits	47
480	router0	CacheMisses	75
481	router0	CacheHits	47
481	router0	CacheMisses	72
482	router0	CacheHits	48
482	router0	CacheMisses	72
483	router0	CacheHits	47
483	router0	CacheMisses	72
484	router0	CacheHits	47
484	router0	CacheMisses	75
485	router0	CacheHits	48
485	router0	CacheMisses	72
486	router0	CacheHits	47
486	router0	CacheMisses	72
487	router0	CacheHits	47
487	router0	CacheMisses	72
488	router0	CacheHits	48
488	router0	CacheMisses	75
489	router0	CacheHits	47
489	router0	CacheMisses	72
490	router0	CacheHits	47
490	router0	CacheMisses	72
491	router0	CacheHits	48
491	router0	CacheMisses	72
492	router0	CacheHits	47
492	router0	CacheMisses	75
493	router0	CacheHits	47
493	router0	CacheMisses	72
494	router0	CacheHits	48
494	router0	CacheMisses	72
495	router0	CacheHits	47
495	router0	CacheMisses	72
496	router0	CacheHits	47
496	router0	CacheMisses	75
497	router0	CacheHits	47
497	router0	CacheMisses	72
498	router0	CacheHits	48
498	router0	CacheMisses	72
499	router0	CacheHits	47
499	router0	CacheMisses	72
500	router0	CacheHits	47
500	router0	CacheMisses	74
501	router0	CacheHits	48
501	router0	CacheMisses	73
502	router0	CacheHits	47
502	router0	CacheMisses	72
503	router0	CacheHits	47
503	router0	CacheMisses	72
504	router0	CacheHits	48
504	router0	CacheMisses	74
505	router0	CacheHits	47
505	router0	CacheMisses	73
506	router0	CacheHits	47
506	router0	CacheMisses	72
507	router0	CacheHits	48
507	router0	CacheMisses	72
508	router0	CacheHits	47
508	router0	CacheMisses	73
509	router0	CacheHits	47
509	router0	CacheMisses	74
510	router0	CacheHits	48
510	router0	CacheMisses	72
511	router0	CacheHits	47
511	router0	CacheMisses	72
512	router0	CacheHits	47
512	router0	CacheMisses	73
513	router0	CacheHits	48
513	router0	CacheMisses	74
514	router0	CacheHits	47
514	router0	CacheMisses	72
515	router0	CacheHits	47
515	router0	CacheMisses	72
516	router0	CacheHits	48
516	router0	CacheMisses	73
517	router0	CacheHits	47
517	router0	CacheMisses	74
518	router0	CacheHits	47
